home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Brea,Monterey Park,0.3811,0.1812,0.3369,0.4584
Brea,Moorpark,0,0,0,0
Brea,Moreno Valley,0.1302,0.2416,0.2128,0.0594
Brea,Murrieta,0.1254,0.302,0.1596,0.0594
Brea,National City,0.0241,0,0.0177,0.034
Brea,Needles,0.0048,0,0.0177,0
Brea,Newport Beach,1.4809,0.8457,1.7021,1.5535
Brea,Norco,0.1592,0.2114,0.2305,0.1104
Brea,Norwalk,0.5692,0.7249,0.5851,0.5178
Brea,Oceanside,0.0772,0.151,0.1418,0.0255
Brea,Ojai,0,0,0,0
Brea,Ontario,1.3024,1.1175,1.3298,1.3413
Brea,Orange,3.777,3.4431,3.6702,3.9219
Brea,Oxnard,0.1013,0.1812,0.1064,0.0764
Brea,Palm Desert,0.0193,0.1208,0,0
Brea,Palm Springs,0.0627,0,0.0709,0.0764
Brea,Palmdale,0.1206,0.151,0.0709,0.1358
Brea,Palos Verdes Estates,0.0048,0,0,0.0085
Brea,Paramount,0.2219,0.2416,0.195,0.2292
Brea,Pasadena,0.8827,0.604,0.6206,1.0866
Brea,Perris,0.082,0.0906,0.1418,0.0509
Brea,Pico Rivera,0.2653,0.3926,0.266,0.2292
Brea,Placentia,1.4326,1.7517,1.6489,1.2394
Brea,Pomona,0.7236,0.8155,0.6028,0.7555
Brea,Port Hueneme,0.0048,0,0,0.0085
Brea,Poway,0.0386,0.0302,0.0887,0.017
Brea,Rancho Cucamonga,0.7284,0.8759,0.6915,0.7046
Brea,Rancho Mirage,0.0193,0,0,0.034
Brea,Rancho Palos Verdes,0.0289,0.0302,0.0532,0.017
Brea,Rancho Santa Margarita,0.2315,0.302,0.3369,0.1613
Brea,Redlands,0.0917,0.151,0.0532,0.0934
Brea,Redondo Beach,0.1737,0.0906,0.1064,0.2292
Brea,Rialto,0.1399,0.2114,0.1064,0.1358
Brea,Riverside,1.4375,1.4195,1.3652,1.4771
Brea,Rolling Hills,0,0,0,0
Brea,Rolling Hills Estates,0.0531,0.0604,0.1241,0.017
Brea,Rosemead,0.275,0.4228,0.1596,0.2886
Brea,San Bernardino,0.3425,0.2416,0.3014,0.3905
Brea,San Buenaventura,0.0531,0.1208,0.0532,0.034
Brea,San Clemente,0.1978,0.151,0.3546,0.1358
Brea,San Diego,0.7863,0.8155,0.7979,0.7725
Brea,San Dimas,0.41,0.302,0.3369,0.4754
Brea,San Fernando,0.0048,0,0,0.0085
Brea,San Gabriel,0.0579,0.0604,0.0709,0.0509
Brea,San Jacinto,0,0,0,0
Brea,San Juan Capistrano,0.1447,0.2718,0.2305,0.0679
Brea,San Marcos,0.0482,0.1208,0.0177,0.0424
Brea,San Marino,0.0048,0,0,0.0085
Brea,Santa Ana,4.0326,2.99,3.8121,4.4312
Brea,Santa Clarita,0.1881,0.3624,0.1773,0.1443
Brea,Santa Fe Springs,1.7365,0.8457,1.3652,2.1647
Brea,Santa Monica,0.246,0.1208,0.3369,0.2377
Brea,Santa Paula,0.0048,0,0,0.0085
Brea,Santee,0.0048,0.0302,0,0
Brea,Seal Beach,0.246,0.2416,0.2128,0.2632
Brea,Sierra Madre,0.0193,0,0.0177,0.0255
Brea,Signal Hill,0.1544,0.1208,0.1418,0.1698
Brea,Simi Valley,0.0579,0.0302,0.0532,0.0679
Brea,Solana Beach,0.0145,0,0.0177,0.017
Brea,South El Monte,0.164,0.1208,0.1773,0.1698
Brea,South Gate,0.2122,0.1812,0.1773,0.2377
Brea,South Pasadena,0.0434,0.0604,0.0532,0.034
Brea,Stanton,0.1929,0.3322,0.1418,0.1783
Brea,Temecula,0.2267,0.3926,0.3191,0.1358
Brea,Temple City,0.0338,0.0604,0.0532,0.017
Brea,Thousand Oaks,0.1109,0.2416,0.1064,0.0764
Brea,Torrance,0.8586,0.8759,0.5319,1.0102
Brea,Tustin,0.984,1.0269,1.1525,0.8913
Brea,Twentynine Palms,0.0096,0.0302,0,0.0085
Brea,Unincorporated:Imperial,0,0,0,0
Brea,Unincorporated:Los Angeles,2.518,1.8725,2.5709,2.674
Brea,Unincorporated:Orange,0.3328,0.3926,0.6206,0.1783
Brea,Unincorporated:Riverside,0.1978,0.2114,0.2128,0.1868
Brea,Unincorporated:San Bernardino,0.2701,0.2718,0.2837,0.2632
Brea,Unincorporated:San Diego,0.1399,0.2114,0.195,0.0934
Brea,Unincorporated:Ventura,0.0482,0.0906,0.1241,0
Brea,Upland,0.2026,0.1812,0.2128,0.2037
Brea,Vernon,0.3714,0.2416,0.2305,0.4754
Brea,Victorville,0.0627,0.1208,0.0532,0.0509
Brea,Villa Park,0.0193,0.0302,0.0355,0.0085
Brea,Vista,0.0434,0.0604,0.0177,0.0509
Brea,Walnut,0.3714,0.4228,0.3723,0.3565
Brea,West Covina,0.4679,0.8759,0.4787,0.348
Brea,West Hollywood,0.1351,0.0906,0.1773,0.1273
Brea,Westlake Village,0.0386,0,0.0532,0.0424
Brea,Westminster,0.3425,0.7249,0.3723,0.2207
Brea,Westmorland,0,0,0,0
Brea,Whittier,1.2493,0.9967,1.3475,1.2733
Brea,Wildomar,0.0386,0.1208,0,0.034
Brea,Yorba Linda,0.9503,1.4799,1.4007,0.5857
Brea,Yucaipa,0.0193,0.0604,0.0177,0.0085
Brea,Yucca Valley,0.0193,0.0302,0,0.0255
