home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Buena Park,San Bernardino,0.2574,0.2403,0.2767,0.2489
Buena Park,San Buenaventura,0.0572,0.0801,0.0633,0.0436
Buena Park,San Clemente,0.0944,0.0641,0.0949,0.1058
Buena Park,San Diego,1.0297,0.8329,0.8302,1.2632
Buena Park,San Dimas,0.1058,0.032,0.1028,0.1369
Buena Park,San Fernando,0.0143,0.016,0,0.0249
Buena Park,San Gabriel,0.0343,0,0.0553,0.0311
Buena Park,San Jacinto,0.0029,0,0,0.0062
Buena Park,San Juan Capistrano,0.0658,0.032,0.0712,0.0747
Buena Park,San Marcos,0.0973,0.1281,0.087,0.0933
Buena Park,San Marino,0.0114,0.032,0,0.0124
Buena Park,Santa Ana,4.6224,3.4919,5.1712,4.6297
Buena Park,Santa Clarita,0.1688,0.1762,0.166,0.168
Buena Park,Santa Fe Springs,1.9537,0.865,1.9768,2.3584
Buena Park,Santa Monica,0.3175,0.2563,0.2056,0.4294
Buena Park,Santa Paula,0.0086,0,0.0079,0.0124
Buena Park,Santee,0.0315,0.0641,0.0237,0.0249
Buena Park,Seal Beach,0.4033,0.3364,0.2767,0.5289
Buena Park,Sierra Madre,0.0029,0,0,0.0062
Buena Park,Signal Hill,0.389,0.2563,0.3795,0.448
Buena Park,Simi Valley,0.0744,0.1121,0.0712,0.0622
Buena Park,Solana Beach,0.0114,0.0481,0.0079,0
Buena Park,South El Monte,0.1316,0.1922,0.1819,0.0685
Buena Park,South Gate,0.3862,0.3204,0.4349,0.3734
Buena Park,South Pasadena,0.02,0.032,0.0079,0.0249
Buena Park,Stanton,0.7208,1.3936,0.854,0.3547
Buena Park,Temecula,0.1344,0.2243,0.1502,0.0871
Buena Park,Temple City,0.0229,0.032,0.0237,0.0187
Buena Park,Thousand Oaks,0.1602,0.2082,0.1107,0.1805
Buena Park,Torrance,1.27,0.7368,0.9488,1.7299
Buena Park,Tustin,1.0297,1.0091,1.02,1.0454
Buena Park,Twentynine Palms,0,0,0,0
Buena Park,Unincorporated:Imperial,0.0086,0.032,0,0.0062
Buena Park,Unincorporated:Los Angeles,2.0023,2.0503,1.8344,2.1157
Buena Park,Unincorporated:Orange,0.2689,0.3364,0.3716,0.1618
Buena Park,Unincorporated:Riverside,0.1259,0.1922,0.1581,0.0747
Buena Park,Unincorporated:San Bernardino,0.1259,0.0961,0.1186,0.1431
Buena Park,Unincorporated:San Diego,0.1373,0.0961,0.1819,0.1182
Buena Park,Unincorporated:Ventura,0.0715,0.1121,0.1107,0.0249
Buena Park,Upland,0.1287,0.2563,0.0791,0.1182
Buena Park,Vernon,0.4405,0.2082,0.3954,0.5663
Buena Park,Victorville,0.0772,0.1602,0.0395,0.0747
Buena Park,Villa Park,0.0515,0.032,0.1028,0.0187
Buena Park,Vista,0.0515,0.0801,0.0553,0.0373
Buena Park,Walnut,0.0658,0.1121,0.0633,0.0498
Buena Park,West Covina,0.2174,0.3524,0.1977,0.1805
Buena Park,West Hollywood,0.0915,0.0641,0.1028,0.0933
Buena Park,Westlake Village,0.0458,0,0.0633,0.0498
Buena Park,Westminster,0.8209,1.2654,0.9567,0.5414
Buena Park,Westmorland,0,0,0,0
Buena Park,Whittier,0.5835,0.7849,0.68,0.4294
Buena Park,Wildomar,0.0029,0,0,0.0062
Buena Park,Yorba Linda,0.3833,0.5446,0.4981,0.2302
Buena Park,Yucaipa,0.0143,0.016,0.0158,0.0124
Buena Park,Yucca Valley,0.0086,0.032,0,0.0062
