home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Huntington Beach,Lancaster,0.0542,0.0772,0.0739,0.0386
Huntington Beach,Lawndale,0.0259,0.0309,0.0369,0.0193
Huntington Beach,Lemon Grove,0.0037,0,0.0092,0.0021
Huntington Beach,Loma Linda,0.0185,0.0386,0.0092,0.0172
Huntington Beach,Lomita,0.0123,0.0154,0.0139,0.0107
Huntington Beach,Long Beach,4.8847,3.8197,3.468,5.8388
Huntington Beach,Los Alamitos,0.5983,0.5247,0.508,0.6607
Huntington Beach,Los Angeles,6.6796,5.664,5.5137,7.5034
Huntington Beach,Lynwood,0.0702,0.0154,0.0554,0.0922
Huntington Beach,Malibu,0.0074,0.0077,0.0092,0.0064
Huntington Beach,Manhattan Beach,0.133,0.2006,0.1247,0.118
Huntington Beach,Maywood,0.0086,0.0077,0.0092,0.0086
Huntington Beach,Menifee,0.0332,0.0463,0.0462,0.0236
Huntington Beach,Mission Viejo,0.4801,0.4553,0.6142,0.4247
Huntington Beach,Monrovia,0.0677,0.0617,0.0647,0.0708
Huntington Beach,Montclair,0.048,0.0386,0.0462,0.0515
Huntington Beach,Montebello,0.08,0.0694,0.0831,0.0815
Huntington Beach,Monterey Park,0.1071,0.0386,0.0554,0.1502
Huntington Beach,Moorpark,0.0234,0.0309,0.0508,0.0086
Huntington Beach,Moreno Valley,0.0739,0.1852,0.0785,0.0408
Huntington Beach,Murrieta,0.0726,0.1157,0.1154,0.0408
Huntington Beach,National City,0.0295,0.0463,0.0554,0.0129
Huntington Beach,Needles,0,0,0,0
Huntington Beach,Newport Beach,5.1592,4.5065,5.5137,5.176
Huntington Beach,Norco,0.0431,0.0617,0.0554,0.0322
Huntington Beach,Norwalk,0.2721,0.2624,0.2494,0.2853
Huntington Beach,Oceanside,0.1096,0.1775,0.2032,0.0472
Huntington Beach,Ojai,0.0074,0,0.0185,0.0043
Huntington Beach,Ontario,0.4506,0.4013,0.4387,0.4698
Huntington Beach,Orange,3.0271,2.7934,3.0894,3.0631
Huntington Beach,Oxnard,0.1022,0.1698,0.1847,0.045
Huntington Beach,Palm Desert,0.0726,0.1235,0.1108,0.0408
Huntington Beach,Palm Springs,0.0603,0.0926,0.0739,0.045
Huntington Beach,Palmdale,0.0973,0.0694,0.0693,0.118
Huntington Beach,Palos Verdes Estates,0.0197,0.0077,0,0.0322
Huntington Beach,Paramount,0.1637,0.0926,0.1986,0.1673
Huntington Beach,Pasadena,0.4358,0.2855,0.3602,0.5127
Huntington Beach,Perris,0.0271,0.0463,0.0277,0.0215
Huntington Beach,Pico Rivera,0.0849,0.0617,0.0785,0.0944
Huntington Beach,Placentia,0.2831,0.2469,0.2678,0.3003
Huntington Beach,Pomona,0.1551,0.0772,0.1524,0.178
Huntington Beach,Port Hueneme,0.0062,0.0077,0.0046,0.0064
Huntington Beach,Poway,0.0517,0.0077,0.0647,0.0579
Huntington Beach,Rancho Cucamonga,0.2548,0.3087,0.2401,0.2467
Huntington Beach,Rancho Mirage,0.0222,0.054,0.0139,0.0172
Huntington Beach,Rancho Palos Verdes,0.0197,0.0231,0.0139,0.0215
Huntington Beach,Rancho Santa Margarita,0.1711,0.1775,0.2217,0.1459
Huntington Beach,Redlands,0.0468,0.1157,0.0185,0.0408
Huntington Beach,Redondo Beach,0.2573,0.1852,0.1524,0.326
Huntington Beach,Rialto,0.048,0.0463,0.0462,0.0493
Huntington Beach,Riverside,0.4961,0.5016,0.5172,0.4848
Huntington Beach,Rolling Hills,0,0,0,0
Huntington Beach,Rolling Hills Estates,0.0283,0.0309,0.0277,0.0279
Huntington Beach,Rosemead,0.0677,0.108,0.0369,0.0708
