home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Costa Mesa,Maywood,0.0293,0.0813,0.042,0.0044
Costa Mesa,Menifee,0.0361,0.0136,0.042,0.0397
Costa Mesa,Mission Viejo,0.8249,0.8672,0.9372,0.7404
Costa Mesa,Monrovia,0.0992,0.122,0.1399,0.0661
Costa Mesa,Montclair,0.0856,0.1762,0.0909,0.0529
Costa Mesa,Montebello,0.0721,0.0949,0.049,0.0793
Costa Mesa,Monterey Park,0.0699,0.0678,0.049,0.0837
Costa Mesa,Moorpark,0.0158,0.0136,0.007,0.022
Costa Mesa,Moreno Valley,0.0563,0.1491,0.049,0.0309
Costa Mesa,Murrieta,0.0811,0.122,0.0979,0.0573
Costa Mesa,National City,0.0248,0.0136,0.042,0.0176
Costa Mesa,Needles,0,0,0,0
Costa Mesa,Newport Beach,10.7014,10.9485,12.1066,9.7356
Costa Mesa,Norco,0.0699,0.1626,0.0839,0.0309
Costa Mesa,Norwalk,0.1848,0.1626,0.1888,0.1895
Costa Mesa,Oceanside,0.1014,0.2168,0.1189,0.0529
Costa Mesa,Ojai,0,0,0,0
Costa Mesa,Ontario,0.4575,0.5149,0.3777,0.4892
Costa Mesa,Orange,3.2501,3.0488,3.2242,3.3319
Costa Mesa,Oxnard,0.1172,0.122,0.2098,0.0573
Costa Mesa,Palm Desert,0.0721,0.0949,0.1049,0.0441
Costa Mesa,Palm Springs,0.0496,0.0813,0.049,0.0397
Costa Mesa,Palmdale,0.0676,0.0813,0.0839,0.0529
Costa Mesa,Palos Verdes Estates,0.0023,0,0,0.0044
Costa Mesa,Paramount,0.0676,0.0678,0.0629,0.0705
Costa Mesa,Pasadena,0.3494,0.393,0.3427,0.3394
Costa Mesa,Perris,0.0451,0.0813,0.0629,0.022
Costa Mesa,Pico Rivera,0.0496,0.0949,0.028,0.0485
Costa Mesa,Placentia,0.2592,0.2439,0.2518,0.2688
Costa Mesa,Pomona,0.169,0.1355,0.1679,0.1807
Costa Mesa,Port Hueneme,0.0113,0.0136,0.007,0.0132
Costa Mesa,Poway,0.0518,0.0407,0.035,0.0661
Costa Mesa,Rancho Cucamonga,0.2795,0.4878,0.2588,0.2248
Costa Mesa,Rancho Mirage,0.027,0.0542,0.021,0.022
Costa Mesa,Rancho Palos Verdes,0.018,0.0271,0.014,0.0176
