home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
San Clemente,Norwalk,0.1163,0.1575,0.1873,0.071
San Clemente,Oceanside,0.3891,0.3413,0.4768,0.3629
San Clemente,Ojai,0,0,0,0
San Clemente,Ontario,0.5054,0.4726,0.6301,0.4576
San Clemente,Orange,1.892,1.2077,1.2943,2.3746
San Clemente,Oxnard,0.0805,0.0788,0.1192,0.0631
San Clemente,Palm Desert,0.1163,0.1575,0.1192,0.1026
San Clemente,Palm Springs,0.0447,0.0263,0.0681,0.0394
San Clemente,Palmdale,0.0984,0.21,0.0851,0.071
San Clemente,Palos Verdes Estates,0.0045,0.0263,0,0
San Clemente,Paramount,0.0447,0.0525,0.017,0.0552
San Clemente,Pasadena,0.4875,0.4988,0.3917,0.5286
San Clemente,Perris,0.0895,0.1313,0.2044,0.0237
San Clemente,Pico Rivera,0.0671,0.0525,0.0341,0.0868
San Clemente,Placentia,0.1118,0.1575,0.1703,0.071
San Clemente,Pomona,0.1566,0.1575,0.1873,0.142
San Clemente,Port Hueneme,0,0,0,0
San Clemente,Poway,0.0581,0.0788,0.0341,0.0631
San Clemente,Rancho Cucamonga,0.3534,0.4988,0.4087,0.284
San Clemente,Rancho Mirage,0.0403,0.105,0.0511,0.0158
San Clemente,Rancho Palos Verdes,0.0313,0.0263,0.0851,0.0079
San Clemente,Rancho Santa Margarita,1.0824,1.0764,1.4305,0.923
San Clemente,Redlands,0.1476,0.315,0.1022,0.1183
San Clemente,Redondo Beach,0.1208,0.0788,0.1022,0.142
San Clemente,Rialto,0.085,0.105,0.1022,0.071
San Clemente,Riverside,0.5994,0.5251,0.5279,0.6548
San Clemente,Rolling Hills,0,0,0,0
San Clemente,Rolling Hills Estates,0.0224,0.0525,0,0.0237
San Clemente,Rosemead,0.076,0.0788,0.0511,0.0868
San Clemente,San Bernardino,0.2773,0.21,0.3406,0.2682
San Clemente,San Buenaventura,0.0805,0.1313,0.1022,0.0552
San Clemente,San Clemente,17.8199,24.4684,24.2166,12.8589
San Clemente,San Diego,2.3572,2.0478,2.1117,2.5639
San Clemente,San Dimas,0.2236,0.1313,0.2044,0.2603
San Clemente,San Fernando,0.0045,0,0,0.0079
San Clemente,San Gabriel,0,0,0,0
San Clemente,San Jacinto,0.0045,0,0.017,0
San Clemente,San Juan Capistrano,4.8844,6.1959,5.9094,4.0155
San Clemente,San Marcos,0.2192,0.4201,0.2214,0.1578
San Clemente,San Marino,0.0089,0,0,0.0158
San Clemente,Santa Ana,3.5738,2.4941,2.5715,4.3626
San Clemente,Santa Clarita,0.1744,0.2625,0.1873,0.142
San Clemente,Santa Fe Springs,0.322,0.105,0.1362,0.4733
San Clemente,Santa Monica,0.3936,0.3413,0.3917,0.4102
San Clemente,Santa Paula,0.0045,0,0.017,0
San Clemente,Santee,0.0403,0.0788,0.0511,0.0237
San Clemente,Seal Beach,0.1208,0.0788,0.1022,0.142
San Clemente,Sierra Madre,0.0089,0,0,0.0158
San Clemente,Signal Hill,0.085,0.0525,0.0681,0.1026
San Clemente,Simi Valley,0.0581,0.0263,0.1192,0.0394
San Clemente,Solana Beach,0.0537,0.0263,0.0851,0.0473
San Clemente,South El Monte,0,0,0,0
San Clemente,South Gate,0.0403,0.0263,0.017,0.0552
San Clemente,South Pasadena,0.0403,0,0.0851,0.0316
San Clemente,Stanton,0.0492,0.0525,0.0511,0.0473
San Clemente,Temecula,0.3265,0.3938,0.3406,0.2998
San Clemente,Temple City,0.0179,0.0525,0.0341,0
San Clemente,Thousand Oaks,0.1923,0.315,0.1022,0.1972
San Clemente,Torrance,0.3847,0.5251,0.2384,0.4102
San Clemente,Tustin,1.2435,0.7876,1.0048,1.491
San Clemente,Twentynine Palms,0.0089,0.0263,0,0.0079
San Clemente,Unincorporated:Imperial,0.0268,0,0.0511,0.0237
San Clemente,Unincorporated:Los Angeles,0.5681,0.6563,0.6301,0.5128
San Clemente,Unincorporated:Orange,1.6281,1.1814,2.0266,1.5778
San Clemente,Unincorporated:Riverside,0.1744,0.1313,0.3576,0.1026
San Clemente,Unincorporated:San Bernardino,0.1521,0.1313,0.2384,0.1183
San Clemente,Unincorporated:San Diego,0.4204,0.3676,0.3747,0.4576
San Clemente,Unincorporated:Ventura,0.085,0.1313,0.0851,0.071
San Clemente,Upland,0.1387,0.1575,0.1192,0.142
San Clemente,Vernon,0.085,0.0525,0.0851,0.0947
San Clemente,Victorville,0.1029,0.1838,0.0851,0.0868
San Clemente,Villa Park,0.0268,0,0,0.0473
San Clemente,Vista,0.2818,0.1575,0.3065,0.3077
San Clemente,Walnut,0.0447,0.1313,0.0511,0.0158
San Clemente,West Covina,0.0984,0.1575,0.1192,0.071
San Clemente,West Hollywood,0.1118,0.21,0.1022,0.0868
San Clemente,Westlake Village,0.0313,0,0.017,0.0473
San Clemente,Westminster,0.1208,0.0263,0.1022,0.1578
San Clemente,Westmorland,0,0,0,0
San Clemente,Whittier,0.1431,0.21,0.0851,0.1499
San Clemente,Wildomar,0.0313,0.0263,0.0341,0.0316
San Clemente,Yorba Linda,0.1968,0.1313,0.2214,0.2051
San Clemente,Yucaipa,0.0134,0.0263,0.0341,0
San Clemente,Yucca Valley,0.0045,0,0,0.0079
