home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Westminster,Twentynine Palms,0.0029,0,0.0081,0
Westminster,Unincorporated:Imperial,0.0029,0,0.0081,0
Westminster,Unincorporated:Los Angeles,0.9983,0.7294,0.9612,1.1646
Westminster,Unincorporated:Orange,0.5358,0.7845,0.6139,0.3446
Westminster,Unincorporated:Riverside,0.1025,0.1239,0.0969,0.0965
Westminster,Unincorporated:San Bernardino,0.1522,0.1927,0.0889,0.1861
Westminster,Unincorporated:San Diego,0.1581,0.1376,0.1292,0.193
Westminster,Unincorporated:Ventura,0.0908,0.0688,0.1131,0.0827
Westminster,Upland,0.0703,0.0688,0.0565,0.0827
Westminster,Vernon,0.1493,0.0413,0.1131,0.2343
Westminster,Victorville,0.1025,0.1514,0.0969,0.0827
Westminster,Villa Park,0.0293,0.0551,0.0162,0.0276
Westminster,Vista,0.0849,0,0.105,0.1103
Westminster,Walnut,0.0263,0.0688,0.0081,0.0207
Westminster,West Covina,0.1317,0.0963,0.1858,0.1034
Westminster,West Hollywood,0.0527,0.0688,0.0646,0.0345
Westminster,Westlake Village,0.0176,0,0.0162,0.0276
Westminster,Westminster,7.4714,17.0933,7.2456,2.8461
Westminster,Westmorland,0,0,0,0
Westminster,Whittier,0.1639,0.1514,0.1858,0.1516
Westminster,Wildomar,0.0088,0,0,0.0207
Westminster,Yorba Linda,0.243,0.2477,0.2342,0.2481
Westminster,Yucaipa,0.0117,0,0.0242,0.0069
Westminster,Yucca Valley,0.0059,0,0,0.0138
