home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Fountain Valley,Los Angeles,5.4069,4.4925,5.1521,5.8584
Fountain Valley,Lynwood,0.0771,0,0.1005,0.0896
Fountain Valley,Malibu,0.0043,0.0243,0,0
Fountain Valley,Manhattan Beach,0.107,0.2186,0.1292,0.057
Fountain Valley,Maywood,0.0128,0.0243,0.0287,0
Fountain Valley,Menifee,0.0257,0.0486,0.0574,0
Fountain Valley,Mission Viejo,0.5137,0.4128,0.8467,0.3585
Fountain Valley,Monrovia,0.0557,0.0243,0.0718,0.057
Fountain Valley,Montclair,0.0557,0.1214,0.1005,0.0081
Fountain Valley,Montebello,0.1413,0.1214,0.1292,0.1548
Fountain Valley,Monterey Park,0.1027,0.0971,0.0861,0.1141
Fountain Valley,Moorpark,0.0128,0.0486,0.0144,0
Fountain Valley,Moreno Valley,0.0813,0.0729,0.0431,0.1059
Fountain Valley,Murrieta,0.0557,0.17,0.0574,0.0163
Fountain Valley,National City,0.0342,0,0.0861,0.0163
Fountain Valley,Needles,0,0,0,0
Fountain Valley,Newport Beach,4.3195,3.0355,4.1188,4.8643
Fountain Valley,Norco,0.0728,0.1214,0.1148,0.0326
Fountain Valley,Norwalk,0.2569,0.2428,0.1435,0.3259
Fountain Valley,Oceanside,0.0942,0.0486,0.1579,0.0733
Fountain Valley,Ojai,0.0043,0,0.0144,0
Fountain Valley,Ontario,0.518,0.4614,0.6889,0.44
Fountain Valley,Orange,3.3563,2.8898,3.7457,3.2918
Fountain Valley,Oxnard,0.0942,0.1214,0.1435,0.057
Fountain Valley,Palm Desert,0.0685,0.0729,0.1148,0.0407
Fountain Valley,Palm Springs,0.0557,0.0243,0.0861,0.0489
Fountain Valley,Palmdale,0.0942,0.0243,0.0861,0.1222
Fountain Valley,Palos Verdes Estates,0,0,0,0
Fountain Valley,Paramount,0.1541,0.1457,0.0861,0.1956
Fountain Valley,Pasadena,0.3596,0.4128,0.4592,0.2852
Fountain Valley,Perris,0.0342,0.0729,0.0718,0
Fountain Valley,Pico Rivera,0.0942,0.1943,0.1148,0.0489
Fountain Valley,Placentia,0.4024,0.3885,0.3731,0.4237
Fountain Valley,Pomona,0.1413,0.0729,0.1292,0.1711
Fountain Valley,Port Hueneme,0,0,0,0
Fountain Valley,Poway,0.0514,0.0486,0.0431,0.057
Fountain Valley,Rancho Cucamonga,0.3296,0.4371,0.4018,0.2526
Fountain Valley,Rancho Mirage,0.0043,0,0.0144,0
Fountain Valley,Rancho Palos Verdes,0.0128,0.0243,0,0.0163
Fountain Valley,Rancho Santa Margarita,0.1712,0.1457,0.2153,0.1548
Fountain Valley,Redlands,0.0985,0.1214,0.1005,0.0896
Fountain Valley,Redondo Beach,0.1841,0.17,0.1292,0.22
Fountain Valley,Rialto,0.0385,0.0243,0.0287,0.0489
Fountain Valley,Riverside,0.4709,0.5828,0.5023,0.4155
Fountain Valley,Rolling Hills,0,0,0,0
Fountain Valley,Rolling Hills Estates,0.0171,0.0486,0.0287,0
Fountain Valley,Rosemead,0.1027,0.1457,0.1435,0.0652
Fountain Valley,San Bernardino,0.1884,0.1943,0.1435,0.2118
Fountain Valley,San Buenaventura,0.0514,0.0729,0.0574,0.0407
Fountain Valley,San Clemente,0.167,0.2671,0.244,0.0896
Fountain Valley,San Diego,1.4641,1.2627,1.4495,1.54
Fountain Valley,San Dimas,0.1327,0.2428,0.2153,0.0489
Fountain Valley,San Fernando,0.0128,0,0.0144,0.0163
Fountain Valley,San Gabriel,0.03,0,0.0574,0.0244
Fountain Valley,San Jacinto,0.0086,0.0243,0.0144,0
Fountain Valley,San Juan Capistrano,0.1241,0.0971,0.2153,0.0815
Fountain Valley,San Marcos,0.0514,0.1457,0,0.0489
Fountain Valley,San Marino,0.0171,0,0.0574,0
Fountain Valley,Santa Ana,8.8745,6.5323,9.4575,9.3294
Fountain Valley,Santa Clarita,0.1498,0.34,0.1005,0.1141
Fountain Valley,Santa Fe Springs,0.5737,0.1214,0.6315,0.6926
Fountain Valley,Santa Monica,0.3082,0.4128,0.2583,0.3015
Fountain Valley,Santa Paula,0.0043,0.0243,0,0
Fountain Valley,Santee,0.0471,0.1214,0.0144,0.0407
Fountain Valley,Seal Beach,0.5865,0.4614,0.3014,0.7904
Fountain Valley,Sierra Madre,0.0128,0.0243,0.0287,0
Fountain Valley,Signal Hill,0.2312,0.2914,0.1866,0.2363
Fountain Valley,Simi Valley,0.0685,0.0243,0.1005,0.0652
Fountain Valley,Solana Beach,0.0171,0.0486,0,0.0163
Fountain Valley,South El Monte,0.0599,0.0243,0.1292,0.0326
Fountain Valley,South Gate,0.167,0.3157,0.1148,0.1467
Fountain Valley,South Pasadena,0.0214,0,0.0431,0.0163
Fountain Valley,Stanton,0.3168,0.4128,0.3157,0.2852
Fountain Valley,Temecula,0.1755,0.2671,0.244,0.1059
Fountain Valley,Temple City,0.0043,0,0,0.0081
Fountain Valley,Thousand Oaks,0.1755,0.2428,0.1435,0.1711
Fountain Valley,Torrance,0.8134,0.51,0.6602,1.0022
Fountain Valley,Tustin,1.798,1.5299,1.7078,1.9392
Fountain Valley,Twentynine Palms,0.0043,0.0243,0,0
Fountain Valley,Unincorporated:Imperial,0.0043,0,0,0.0081
Fountain Valley,Unincorporated:Los Angeles,0.8605,0.8499,0.7606,0.9207
Fountain Valley,Unincorporated:Orange,0.4495,0.6071,0.5454,0.3422
Fountain Valley,Unincorporated:Riverside,0.1712,0.1457,0.2009,0.163
Fountain Valley,Unincorporated:San Bernardino,0.137,0.1457,0.1722,0.1141
Fountain Valley,Unincorporated:San Diego,0.1327,0.1214,0.1148,0.1467
Fountain Valley,Unincorporated:Ventura,0.0557,0.0729,0.1005,0.0244
Fountain Valley,Upland,0.1241,0.17,0.1722,0.0815
Fountain Valley,Vernon,0.1798,0.0971,0.1435,0.2281
Fountain Valley,Victorville,0.0557,0.0971,0.0574,0.0407
Fountain Valley,Villa Park,0.0514,0.0486,0.0431,0.057
Fountain Valley,Vista,0.1113,0.1457,0.1005,0.1059
Fountain Valley,Walnut,0.0342,0.0486,0.0287,0.0326
Fountain Valley,West Covina,0.1456,0.2671,0.2009,0.0733
Fountain Valley,West Hollywood,0.0728,0.0486,0.0718,0.0815
Fountain Valley,Westlake Village,0.0342,0,0.0144,0.057
Fountain Valley,Westminster,2.4573,4.3711,2.7698,1.6377
Fountain Valley,Westmorland,0,0,0,0
Fountain Valley,Whittier,0.2183,0.34,0.2583,0.1548
Fountain Valley,Wildomar,0.0214,0.0729,0.0144,0.0081
Fountain Valley,Yorba Linda,0.2098,0.1457,0.3731,0.1385
Fountain Valley,Yucaipa,0.0257,0.0243,0,0.0407
Fountain Valley,Yucca Valley,0.0128,0.0243,0.0144,0.0081
