home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Anaheim,Unincorporated:Orange,0.4198,0.5499,0.436,0.3461
Anaheim,Unincorporated:Riverside,0.2346,0.2837,0.2515,0.1966
Anaheim,Unincorporated:San Bernardino,0.2168,0.2242,0.1928,0.236
Anaheim,Unincorporated:San Diego,0.1549,0.1401,0.1492,0.1668
Anaheim,Unincorporated:Ventura,0.0554,0.0806,0.0721,0.0283
Anaheim,Upland,0.1759,0.1997,0.1811,0.1605
Anaheim,Vernon,0.2399,0.1086,0.2465,0.2926
Anaheim,Victorville,0.0718,0.1086,0.0654,0.0614
Anaheim,Villa Park,0.0771,0.049,0.0855,0.0818
Anaheim,Vista,0.0738,0.056,0.062,0.0928
Anaheim,Walnut,0.1035,0.0946,0.0956,0.1148
Anaheim,West Covina,0.2583,0.4624,0.2515,0.173
Anaheim,West Hollywood,0.0995,0.0841,0.1492,0.0598
Anaheim,Westlake Village,0.0336,0.007,0.0268,0.0519
Anaheim,Westminster,0.7835,1.0999,0.8552,0.5742
Anaheim,Westmorland,0,0,0,0
Anaheim,Whittier,0.3222,0.4028,0.3387,0.2706
Anaheim,Wildomar,0.0138,0.014,0.0117,0.0157
Anaheim,Yorba Linda,0.7143,0.8126,0.7479,0.6387
Anaheim,Yucaipa,0.0145,0.028,0.0151,0.0079
Anaheim,Yucca Valley,0.0204,0.035,0.0184,0.0157
