home_city,work_city,all_worker_ratio,low_income_worker_ratio,medium_income_worker_ratio,high_income_worker_ratio
Garden Grove,Laguna Beach,0.1023,0.0727,0.1467,0.0738
Garden Grove,Laguna Hills,0.304,0.349,0.3385,0.2473
Garden Grove,Laguna Niguel,0.3307,0.2108,0.3799,0.3432
Garden Grove,Laguna Woods,0.0964,0.0509,0.1204,0.096
Garden Grove,Lake Elsinore,0.0519,0.0509,0.0639,0.0406
Garden Grove,Lake Forest,0.8838,0.4435,0.9703,1.0224
Garden Grove,Lakewood,0.3692,0.618,0.3611,0.251
Garden Grove,Lancaster,0.0875,0.1309,0.0752,0.0775
Garden Grove,Lawndale,0.0297,0.0291,0.0301,0.0295
Garden Grove,Lemon Grove,0.003,0,0.0038,0.0037
Garden Grove,Loma Linda,0.0356,0.0145,0.0263,0.0554
Garden Grove,Lomita,0.0193,0.0291,0.0075,0.0258
Garden Grove,Long Beach,2.7344,2.4936,1.8165,3.7573
Garden Grove,Los Alamitos,0.5798,0.5089,0.5416,0.6533
Garden Grove,Los Angeles,5.2567,4.5002,4.2499,6.6288
Garden Grove,Lynwood,0.0741,0.0872,0.0639,0.0775
Garden Grove,Malibu,0.0059,0,0.0075,0.0074
Garden Grove,Manhattan Beach,0.0979,0.1527,0.0715,0.096
Garden Grove,Maywood,0.0163,0.0145,0.0263,0.0074
Garden Grove,Menifee,0.0297,0.0582,0.0188,0.0258
Garden Grove,Mission Viejo,0.6628,0.4362,1.0004,0.4466
Garden Grove,Monrovia,0.0949,0.0654,0.079,0.1255
Garden Grove,Montclair,0.0667,0.0654,0.0602,0.0738
Garden Grove,Montebello,0.1216,0.1745,0.0978,0.1181
Garden Grove,Monterey Park,0.1023,0.0582,0.0752,0.1513
Garden Grove,Moorpark,0.0148,0.0073,0.015,0.0185
Garden Grove,Moreno Valley,0.1112,0.2254,0.094,0.0701
Garden Grove,Murrieta,0.0623,0.1091,0.0602,0.0406
Garden Grove,National City,0.0252,0.0073,0.0226,0.0369
Garden Grove,Needles,0,0,0,0
Garden Grove,Newport Beach,2.5668,1.534,2.9335,2.7312
Garden Grove,Norco,0.0578,0.0727,0.0414,0.0664
Garden Grove,Norwalk,0.3559,0.5307,0.2821,0.3396
Garden Grove,Oceanside,0.1364,0.2181,0.1692,0.0627
Garden Grove,Ojai,0,0,0,0
Garden Grove,Ontario,0.6539,0.8579,0.7146,0.4909
Garden Grove,Orange,4.9809,4.253,5.3669,4.9716
Garden Grove,Oxnard,0.1053,0.0727,0.1392,0.0886
Garden Grove,Palm Desert,0.0712,0.0872,0.0903,0.0443
Garden Grove,Palm Springs,0.0237,0.0291,0.0263,0.0185
Garden Grove,Palmdale,0.0771,0.0727,0.0715,0.0849
Garden Grove,Palos Verdes Estates,0.0044,0,0,0.0111
Garden Grove,Paramount,0.1557,0.0945,0.1015,0.2399
Garden Grove,Pasadena,0.3588,0.3199,0.2482,0.4872
Garden Grove,Perris,0.0712,0.0582,0.0903,0.0591
Garden Grove,Pico Rivera,0.1053,0.1018,0.0903,0.1218
Garden Grove,Placentia,0.5709,0.3926,0.6318,0.6016
Garden Grove,Pomona,0.1898,0.1963,0.1617,0.2141
Garden Grove,Port Hueneme,0.0089,0,0.015,0.0074
Garden Grove,Poway,0.0371,0.0291,0.0226,0.0554
Garden Grove,Rancho Cucamonga,0.2714,0.3053,0.2633,0.2621
Garden Grove,Rancho Mirage,0.0119,0.0218,0.015,0.0037
Garden Grove,Rancho Palos Verdes,0.0208,0.0436,0.0188,0.0111
Garden Grove,Rancho Santa Margarita,0.2135,0.2036,0.1956,0.2362
Garden Grove,Redlands,0.0667,0.0945,0.0564,0.0627
Garden Grove,Redondo Beach,0.1438,0.1091,0.0602,0.2436
Garden Grove,Rialto,0.0549,0.08,0.0602,0.0369
Garden Grove,Riverside,0.5531,0.5307,0.6243,0.4946
Garden Grove,Rolling Hills,0,0,0,0
Garden Grove,Rolling Hills Estates,0.0208,0.0364,0.015,0.0185
Garden Grove,Rosemead,0.0741,0.0436,0.0451,0.1181
Garden Grove,San Bernardino,0.2224,0.1818,0.2257,0.2399
Garden Grove,San Buenaventura,0.046,0.08,0.0338,0.0406
Garden Grove,San Clemente,0.1424,0.1454,0.1392,0.1439
Garden Grove,San Diego,1.293,1.1269,1.038,1.6277
Garden Grove,San Dimas,0.126,0.1309,0.1279,0.1218
Garden Grove,San Fernando,0.0222,0.0073,0.0263,0.0258
Garden Grove,San Gabriel,0.043,0.0509,0.0376,0.0443
Garden Grove,San Jacinto,0.0089,0.0291,0,0.0074
Garden Grove,San Juan Capistrano,0.0949,0.0945,0.1015,0.0886
Garden Grove,San Marcos,0.083,0.08,0.0978,0.0701
Garden Grove,San Marino,0.0015,0,0,0.0037
Garden Grove,Santa Ana,9.8105,7.5754,11.1512,9.6294
Garden Grove,Santa Clarita,0.1186,0.1599,0.1279,0.0886
Garden Grove,Santa Fe Springs,0.8571,0.5089,0.7334,1.1552
Garden Grove,Santa Monica,0.2521,0.3417,0.1918,0.2657
Garden Grove,Santa Paula,0.0044,0,0.0038,0.0074
Garden Grove,Santee,0.0252,0.0364,0.0301,0.0148
Garden Grove,Seal Beach,0.4137,0.3053,0.2708,0.609
Garden Grove,Sierra Madre,0.0104,0.0291,0.0038,0.0074
Garden Grove,Signal Hill,0.2254,0.2254,0.1542,0.2953
Garden Grove,Simi Valley,0.0638,0.1163,0.0414,0.0591
Garden Grove,Solana Beach,0.0193,0.0291,0.015,0.0185
Garden Grove,South El Monte,0.0697,0.0509,0.094,0.0554
Garden Grove,South Gate,0.1424,0.1672,0.1392,0.1329
Garden Grove,South Pasadena,0.0119,0.0145,0.0113,0.0111
Garden Grove,Stanton,0.7414,1.2214,0.85,0.3912
Garden Grove,Temecula,0.1913,0.2835,0.1768,0.1587
Garden Grove,Temple City,0.0133,0.0218,0.015,0.0074
Garden Grove,Thousand Oaks,0.1587,0.1381,0.1429,0.1845
Garden Grove,Torrance,0.7874,0.5743,0.6093,1.0703
Garden Grove,Tustin,1.7142,1.3959,2.0798,1.5169
Garden Grove,Twentynine Palms,0.0059,0,0.0113,0.0037
Garden Grove,Unincorporated:Imperial,0.0059,0.0073,0.0113,0
Garden Grove,Unincorporated:Los Angeles,0.949,0.6761,0.8688,1.1663
Garden Grove,Unincorporated:Orange,0.4686,0.5598,0.5754,0.3174
Garden Grove,Unincorporated:Riverside,0.1676,0.1818,0.188,0.1403
Garden Grove,Unincorporated:San Bernardino,0.126,0.1381,0.1166,0.1292
